startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q_recaptchascore,consent,ready_quiz1,quiz1_1,quiz1_2,quiz1_3,allocation_luck,ready_quiz2,quiz2_1,quiz2_2,quiz2_3,allocation_merit,ready_quiz3,quiz3_1,quiz3_2,quiz3_3,allocation_educ,ready_quiz4,quiz4_1,quiz4_2,quiz4_3,tickYN_educ,tickYN_educ_firstClick,tickYN_educ_lastClick,q91_pagesubmit,tickYN_educ_tick_count,tick241_educ,allocation_info_educ_NoTick,allocation_info_educ_YesTick,ready_quiz5,quiz5_1,quiz5_2,quiz5_3,allocation_employ,ready_quiz6,quiz6_1,quiz6_2,quiz6_3,tickYN_employ,tickYN_employ_firstClick,tickYN_employ_lastClick,q151_pagesubmit,tickYN_employ_tick_count,tick241_employ,allocation_info_employ_NoTick,allocation_info_employ_YesTick,survey_fair1,survey_reason_text,q182_4_text,q182_7_text,male,age,edu,income,party,q187_6_text,attitude,englishNative,q189_2_text,followup,mTurkID,sc0,sc1,confirmation_code,scoreopportunity,scoreemployment,passQuiz
2022-03-20 21:28:34,2022-03-20 21:32:40,IP Address,146.168.3.120,100,246,True,2022-03-20 21:32:41,R_1IWeEBhXFE2su1K,,,,,43.4279937744140625,-70.7610015869140625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Female,50 to 59,"some college education, or 2 year college degree","$50,001 to $70,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1ENU4JYFPOYHO,0,0,54255,,,1
2022-03-20 21:42:31,2022-03-20 21:45:01,IP Address,173.89.42.17,100,150,True,2022-03-20 21:45:02,R_RLiZGE6KLiABZIZ,,,,,42.9510040283203125,-87.94370269775390625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,76545,,,0
2022-03-20 21:55:51,2022-03-20 22:03:56,IP Address,24.205.81.243,100,485,True,2022-03-20 22:03:56,R_O29ZYRa7M7tN95L,,,,,34.1930999755859375,-118.1383056640625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,6.323,124.386,136.678,30,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,60 to 69,some graduate school attended or higher,"$50,001 to $70,000",Other (please specify),Socialist,The amount of inequality in society is very unacceptable.,Yes,,Yes,AU1XHCLQL2G00,28,0,73265,28,,1
2022-03-20 22:02:56,2022-03-20 22:06:36,IP Address,207.190.73.85,100,219,True,2022-03-20 22:06:36,R_1eQR82Ktf9BHy56,,,,,43.988006591796875,-90.244598388671875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,70833,,,0
2022-03-20 21:21:11,2022-03-20 21:26:31,IP Address,71.88.187.19,2,319,False,2022-03-20 22:21:12,R_2rD5Ew1dehcNO4S,,,,,,,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,45561,,,0
2022-03-20 22:12:44,2022-03-20 22:22:04,IP Address,184.53.48.102,100,559,True,2022-03-20 22:22:04,R_2s6Frm7QDC4r7jx,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,40 to 49,completed high school,"$15,001 to $30,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A3BZYJVXY87DIY,0,0,52700,,,1
2022-03-20 23:06:09,2022-03-20 23:17:03,IP Address,67.253.21.196,100,653,True,2022-03-20 23:17:03,R_TjQ2gVMsjfOygy5,,,,,44.2115020751953125,-69.0735015869140625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,50 to 59,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1KTV1DO4K443L,0,0,92042,,0,1
2022-03-21 19:16:20,2022-03-21 19:17:38,IP Address,138.229.227.116,100,78,True,2022-03-21 19:17:39,R_2YJ1cgRYsUQzwKx,,,,,33.86810302734375,-118.18310546875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,18 to 22,completed high school,"$30,001 to $50,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A9HIJETW998RR,0,0,98598,,,1
2022-03-21 19:16:43,2022-03-21 19:18:11,IP Address,104.129.205.10,100,88,True,2022-03-21 19:18:12,R_3OjBSRfBO2HiF9h,,,,,35.0644989013671875,-81.64769744873046875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,78577,,,0
2022-03-21 19:17:19,2022-03-21 19:18:28,IP Address,202.182.66.32,100,69,True,2022-03-21 19:18:29,R_2y8IHR6V9kI3Nzh,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,0.800000011920928955078125,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,43422,,,0
2022-03-21 19:16:30,2022-03-21 19:18:30,IP Address,98.204.126.152,100,120,True,2022-03-21 19:18:31,R_1jlehs0SmWY2U10,,,,,39.26190185546875,-76.49919891357421875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,completed high school,"$15,001 to $30,000",Republican,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,A2MKIXI9X3HJF4,0,0,70314,,,1
2022-03-21 19:16:33,2022-03-21 19:18:39,IP Address,75.140.166.38,100,126,True,2022-03-21 19:18:39,R_3L1lhy43EXnruDh,,,,,35.0460052490234375,-81.9810028076171875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,51841,,,0
2022-03-21 19:16:03,2022-03-21 19:19:20,IP Address,66.91.113.13,100,197,True,2022-03-21 19:19:20,R_Xh9RKWVRU0eWPNT,,,,,21.3571014404296875,-157.9257965087890625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,18 to 22,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3NXXMACEGVNIO,0,0,78721,0,,1
2022-03-21 19:17:53,2022-03-21 19:19:34,IP Address,47.227.158.228,100,101,True,2022-03-21 19:19:35,R_2zYEb8kGvRpQuzR,,,,,39.6916046142578125,-86.3910980224609375,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,0,74131,,,0
2022-03-21 19:18:25,2022-03-21 19:19:48,IP Address,76.120.146.133,100,82,True,2022-03-21 19:19:48,R_26aleUWLRjxICH4,,,,,40.618896484375,-79.15899658203125,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,0,0,42409,,,0
2022-03-21 19:17:49,2022-03-21 19:20:15,IP Address,69.176.153.241,100,145,True,2022-03-21 19:20:15,R_1rplJVb4xQYHKUh,,,,,42.7366943359375,-84.475799560546875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,0,0,92286,,,0
2022-03-21 19:18:00,2022-03-21 19:20:21,IP Address,174.87.251.109,100,141,True,2022-03-21 19:20:21,R_24MYpxzL4Vz4w7W,,,,,39.5272064208984375,-119.91290283203125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16014,,,0
2022-03-21 19:18:43,2022-03-21 19:20:27,IP Address,52.119.107.194,100,103,True,2022-03-21 19:20:28,R_2vlaF9HohOPohoL,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,40656,,,0
2022-03-21 19:19:02,2022-03-21 19:20:34,IP Address,202.182.66.32,100,92,True,2022-03-21 19:20:35,R_3j37uVtih7iyZ0S,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,0.800000011920928955078125,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,54248,,,0
2022-03-21 19:18:32,2022-03-21 19:20:36,IP Address,202.182.64.107,100,123,True,2022-03-21 19:20:36,R_1j9sH7mjoroCSRW,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,0,0,79377,,,0
2022-03-21 19:17:13,2022-03-21 19:20:58,IP Address,73.202.78.127,100,225,True,2022-03-21 19:20:58,R_3HwDPkYyP7DdPR8,,,,,37.341705322265625,-121.9752960205078125,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,"some college education, or 2 year college degree","$15,001 to $30,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A016079037TD5GXCNYBPH,0,0,53866,,,1
2022-03-21 19:15:25,2022-03-21 19:20:58,IP Address,209.212.61.77,100,333,True,2022-03-21 19:20:59,R_2cqhVOIqwEduJfy,,,,,39.51019287109375,-104.7216033935546875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 6 USD and worker B is paid 0 USD.,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,40 to 49,graduated from a 4 year college,"$70,001 to $100,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A6Y7SZU9L301W,0,0,23398,,0,1
2022-03-21 19:18:49,2022-03-21 19:21:09,IP Address,162.135.0.59,100,140,True,2022-03-21 19:21:10,R_SIzmzGpGFCS9Klb,,,,,33.5131988525390625,-112.08300018310546875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,30 to 39,graduated from a 4 year college,"$100,001 to $130,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,AVRD9XYKPXSY3,0,0,87651,,,1
2022-03-21 19:20:27,2022-03-21 19:21:26,IP Address,69.176.153.241,100,58,True,2022-03-21 19:21:26,R_3fJcJFzVxbgePdj,,,,,42.7366943359375,-84.475799560546875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68291,,,0
2022-03-21 19:17:49,2022-03-21 19:21:59,IP Address,135.26.16.123,100,249,True,2022-03-21 19:21:59,R_3hFV2EkinzUjaww,,,,,31.3466033935546875,-94.8303985595703125,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AGH5U20W8WHYD,0,0,10282,,,1
2022-03-21 19:16:57,2022-03-21 19:22:11,IP Address,99.99.46.119,100,314,True,2022-03-21 19:22:12,R_2qlsBCycbsAej5p,,,,,34.0034027099609375,-84.46050262451171875,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,some graduate school attended or higher,"$0 to $15,000",Republican,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,A1L9HV3SODPE5W,0,0,31693,,,1
2022-03-21 19:18:59,2022-03-21 19:22:38,IP Address,108.28.205.83,100,218,True,2022-03-21 19:22:38,R_32R8WWW9bholvHM,,,,,38.861602783203125,-77.26629638671875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,2.343,37.701,38.177,20,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Other or prefer not to say,23 to 29,graduated from a 4 year college,I prefer not to answer,Democrat,,The amount of inequality in society is very unacceptable.,No (please specify your native language),Chinese,Yes,AUOOM0L9EM9KW,19,0,99628,19,,1
2022-03-21 19:19:51,2022-03-21 19:22:43,IP Address,174.250.10.5,100,171,True,2022-03-21 19:22:43,R_z6THGegr1sKfrup,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,some graduate school attended or higher,"$70,001 to $100,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AHDLFV9OCM08Q,0,0,56233,,0,1
2022-03-21 19:18:39,2022-03-21 19:22:47,IP Address,24.12.178.51,100,247,True,2022-03-21 19:22:47,R_2Yrd5ZEcQeMK69x,,,,,41.9459991455078125,-87.70330047607421875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Male,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3VYBAO7UQQHGC,0,0,76965,,,1
2022-03-21 19:16:42,2022-03-21 19:23:10,IP Address,47.221.18.237,100,387,True,2022-03-21 19:23:11,R_1ikTXl81df6ss0B,,,,,30.0529022216796875,-95.1782989501953125,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,7.383,78.383,87.601,33,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 4 USD and worker B is paid 2 USD.,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$15,001 to $30,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A31TXJQH5S8SVQ,0,33,97093,,33,1
2022-03-21 19:19:00,2022-03-21 19:23:29,IP Address,98.224.139.163,100,268,True,2022-03-21 19:23:29,R_4IxB0BEiB7LDdO9,,,,,42.238494873046875,-83.1782989501953125,anonymous,EN,,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,graduated from a 4 year college,"$15,001 to $30,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A3IN9YBTU78SBS,0,0,53488,,,1
2022-03-21 19:19:32,2022-03-21 19:23:59,IP Address,98.230.60.199,100,266,True,2022-03-21 19:23:59,R_2PnS2MPMh4k7gYa,,,,,30.5218048095703125,-84.262603759765625,anonymous,EN,0.699999988079071044921875,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$0 to $15,000",Green Party,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2OU4N4VBIE91I,0,0,87862,,,1
2022-03-21 19:18:13,2022-03-21 19:24:01,IP Address,73.136.95.14,100,347,True,2022-03-21 19:24:01,R_bClL9HW2Z1a1jPj,,,,,30.004302978515625,-95.1746978759765625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,5.382,70.362,73.243,33,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,191,241,241,388,241,241,241,241,241",,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,23 to 29,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A4UI0OJVJ2UT8,29,0,26329,29,,1
2022-03-21 19:19:30,2022-03-21 19:24:05,IP Address,66.52.14.150,100,274,True,2022-03-21 19:24:06,R_28HEf6lfjR5MAI3,,,,,32.7566070556640625,-97.7906036376953125,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers as well as myself.,,,Female,30 to 39,graduated from a 4 year college,"$0 to $15,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,AR9AU5FY1S3RO,0,0,72321,,,1
2022-03-21 19:21:08,2022-03-21 19:24:46,IP Address,202.182.64.107,100,217,True,2022-03-21 19:24:46,R_1luXynKv5VOBRNL,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,0.800000011920928955078125,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,99669,,,0
2022-03-21 19:21:14,2022-03-21 19:24:53,IP Address,23.123.212.81,100,219,True,2022-03-21 19:24:54,R_2A08xsqtLTa1lqj,,,,,35.62109375,-97.47570037841796875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,94005,,,0
2022-03-21 19:21:02,2022-03-21 19:25:04,Spam,202.182.66.32,100,241,True,2022-03-21 19:25:04,R_2QfHAgA6aoonoBt,,,,,40.7682952880859375,-73.98020172119140625,anonymous,EN,0.4000000059604644775390625,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,66976,,,0
2022-03-21 19:22:29,2022-03-21 19:25:37,IP Address,71.225.142.79,100,188,True,2022-03-21 19:25:37,R_1r8J3ubxZmb3uIR,,,,,39.9792022705078125,-75.127899169921875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,ATQJPX3S1JBVY,0,0,77432,,,1
