startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q11,q41,q51,q61,q71,q81,q91,q111_firstclick,q111_lastclick,q111_pagesubmit,q111_clickcount,q121_firstclick,q121_lastclick,q121_pagesubmit,q121_clickcount,q123,q124,q125,q126,q127,q128,q129,q1210,q1211,q1212,q1213,q1214,q1215,q1216,q1217,q151_firstclick,q151_lastclick,q151_pagesubmit,q151_clickcount,q161_firstclick,q161_lastclick,q161_pagesubmit,q161_clickcount,q163,q164,q165,q166,q171_1,q171_2,q171_3,q171_4,q171_5,q172,q173,q174,q175,q176,q176_6_text,q177,q178,q178_2_text,q179,q1710,sc0,sc1,confirmation_code,fl_39_do,fl_7_do,fl_21_do,fl_16_do,batch
4/24/2022 22:02,4/24/2022 22:20,IP Address,98.59.191.20,100,1068,TRUE,4/24/2022 22:20,R_3fYRgefgtWMoqpq,,,,,47.9425,-122.2139,anonymous,ZH-S,I agree,,,,,At least 40% but below 60% of managers,,,,,,33.136,487.836,489.589,34,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Micro-organisms,More than 1000,6 years,To attract a mate,Weeks to months,Through their skin,Warm and wet,Earthworms do not sense light but rely on sonar,Casings,"Rats, fish, hawks and spiders",1/3 its own body weight,6.107,6.602,301.657,2,,,,,,,,,8,8,3,3,8,Female,30 to 39,"some college education, or 2 year college degree","$50,001 to $70,000",Green Party,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1T21AFJP4COSR,9,0,99990,Vignette-InfoOpportunity,FL_13,tutorial-lowrelevance,,4
4/24/2022 22:14,4/24/2022 22:21,IP Address,98.203.239.72,100,383,TRUE,4/24/2022 22:21,R_1K1EsgSk5R2W28h,,,,,47.2866,-122.0914,anonymous,ZH-S,I agree,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,0,0,94.584,0,6.552,68.953,70.099,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Via infrared,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,6,8,6,8,Female,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1R8QGFJF6QAC6,14,0,27902,Vignette-MeritOpportunity,FL_13,tutorial-highrelevance,,4
4/24/2022 22:04,4/24/2022 22:22,IP Address,98.10.131.17,100,1056,TRUE,4/24/2022 22:22,R_1ool1AscJKXEnjs,,,,,43.2159,-78.0731,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,,,7.378,733.691,735.359,74,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Micro-organisms,More than 20,2 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",Twice its own body weight,5.294,56.498,57.809,8,,,,,,,,,0,0,5,1,1,Female,30 to 39,completed high school,"$0 to $15,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A52MR34MO8H91,11,0,46147,Vignette-RandomEmployment,FL_13,tutorial-lowrelevance,,4
4/24/2022 22:20,4/24/2022 22:27,IP Address,216.73.163.102,100,430,TRUE,4/24/2022 22:27,R_0fEF8JYkUjN1E9b,,,,,37.2379,-121.7946,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,0,0,55.639,0,9.154,117.391,120.089,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 20,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and dry,Through their skin,Castings,"Moles, rats, fish and toads",Twice its own body weight,,,,,,,,,,,,,10,10,10,10,10,Female,30 to 39,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A26FLOQOCGTSOD,12,0,39317,Vignette-MeritEmployment,FL_13,tutorial-highrelevance,,4
4/24/2022 22:24,4/24/2022 22:29,IP Address,70.224.22.19,100,298,TRUE,4/24/2022 22:29,R_1o4LyVJ6zjXqBrf,,,,,42.951,-87.9437,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,29.827,67.241,69.156,27,,,,,,,,,,,,,,,,,,,,,,,,5.026,18.808,20.437,6,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,10,10,1,8,8,Male,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1SQTC9HANJL0E,0,4,90740,Vignette-RandomEmployment,FL_14,,test-short,4
4/24/2022 22:23,4/24/2022 22:32,IP Address,47.152.149.253,100,527,TRUE,4/24/2022 22:32,R_1FgMzWO9A9GK7Dt,,,,,34.123,-117.8988,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,0,0,98.244,0,6.038,94.083,96.524,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 1000,6 years,To create walls for the tunnels they dig,A few days at most,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,8,5,10,Female,23 to 29,graduated from a 4 year college,"$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1HXEL5PMW3DQ2,13,0,73393,Vignette-RandomOpportunity,FL_14,,test-long,4
4/24/2022 22:28,4/24/2022 22:34,IP Address,73.71.17.46,100,357,TRUE,4/24/2022 22:34,R_qU5lRVu2gcqRbbP,,,,,38.3862,-121.991,anonymous,ZH-S,I agree,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,0,0,57.835,0,,,,,,,,,,,,,,,,,,,,,,,,12.516,33.755,37.607,4,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,10,10,6,6,10,Female,40 to 49,some graduate school attended or higher,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1B1J0BQ44ZV72,0,4,80064,Vignette-MeritOpportunity,FL_14,,test-short,4
4/24/2022 22:30,4/24/2022 22:34,IP Address,68.50.66.13,100,245,TRUE,4/24/2022 22:34,R_9QyZc9cm3lsL3RT,,,,,39.2051,-85.9324,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,0,0,43.935,0,,,,,,,,,,,,,,,,,,,,,,,,4.957,17.922,19.581,5,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,9,8,1,6,10,Other or prefer not to say,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2T78E7VI6R56P,0,4,33835,Vignette-MeritEmployment,FL_14,,test-short,4
4/24/2022 22:21,4/24/2022 22:34,IP Address,23.252.128.126,100,781,TRUE,4/24/2022 22:34,R_2fxHticPS36QUz6,,,,,36.8651,-83.8929,anonymous,ZH-S,I agree,,,,,,0 percent of managers,155.197,156.101,180.237,2,14.405,146.109,151.462,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,9,2,1,10,Male,30 to 39,graduated from a 4 year college,"$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3MU05NIFZ0DIC,15,0,53746,Vignette-InfoEmployment,FL_14,,test-long,4
4/24/2022 22:23,4/24/2022 22:35,IP Address,24.46.196.117,100,710,TRUE,4/24/2022 22:35,R_3kwbUM3a6zhx6Jl,,,,,40.6739,-73.9358,anonymous,ZH-S,I agree,,,,,At least 40% but below 60% of managers,,9.439,86.846,300.071,7,3.277,114.931,115.846,19,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,3,6,10,Female,23 to 29,graduated from a 4 year college,"$100,001 to $130,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1FYZO1B378X1V,15,0,96947,Vignette-InfoOpportunity,FL_13,tutorial-highrelevance,,4
4/24/2022 22:20,4/24/2022 22:37,IP Address,24.98.175.227,100,1010,TRUE,4/24/2022 22:37,R_5tZbU9I95DaNzJn,,,,,33.9837,-84.1487,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,,7.046,375.26,383.533,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,2 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Rats, toads, humans and gophers",1/3 its own body weight,0,0,136.847,0,,,,,,,,,8,8,7,7,8,Female,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A14AV8WKMW3BNL,13,0,96094,Vignette-RandomEmployment,FL_13,tutorial-lowrelevance,,4
4/24/2022 22:32,4/24/2022 22:39,IP Address,216.169.239.225,100,400,TRUE,4/24/2022 22:39,R_2cBgbNKLxqQo69v,,,,,30.7766,-98.2642,anonymous,ZH-S,I agree,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,,,,,6.796,116.743,117.054,20,Building tunnels in the soil,Help them sense danger,Fertilizer,Ring shaped parts that bend and stretch,Micro-organisms,More than 50,60 days,To confuse their predators,A few days at most,Through their skin,Warm and wet,Through their skin,Pellets,"Rats, toads, humans and gophers",Twice its own body weight,0,0,40.173,0,,,,,,,,,9,8,6,6,8,Female,30 to 39,completed high school,"$15,001 to $30,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1RJD0459BIBRN,6,0,20592,Vignette-MeritOpportunity,FL_13,tutorial-lowrelevance,,4
4/24/2022 22:30,4/24/2022 22:39,IP Address,24.127.35.142,100,518,TRUE,4/24/2022 22:39,R_1jNio0jGmizfMGS,,,,,43.0213,-85.6064,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,,,,4.754,266.496,296.341,20,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Micro-organisms,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,0,0,41.258,0,,,,,,,,,10,10,9,4,4,Female,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",I do not vote,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3MLEHL120K5CB,14,0,62489,Vignette-MeritEmployment,FL_13,tutorial-lowrelevance,,4
4/24/2022 22:37,4/24/2022 22:43,IP Address,70.171.111.216,100,405,TRUE,4/24/2022 22:43,R_4JCJFHiJHfVJtmN,,,,,29.9481,-90.207,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,1.643,60.671,61.715,5,1.388,114.484,115.722,24,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,0,2,10,Female,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1S21CXJ6Y2Y1W,15,0,77100,Vignette-RandomEmployment,FL_14,,test-long,4
4/24/2022 22:34,4/24/2022 22:45,IP Address,172.75.136.13,100,700,TRUE,4/24/2022 22:45,R_1IFTwDSRCSTUzmp,,,,,34.1562,-79.3898,anonymous,ZH-S,I agree,,,,,,At least 80% of managers,0,0,123.178,0,99.79,314.157,319.836,22,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,8,10,5,6,Female,30 to 39,graduated from a 4 year college,"$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2N9QCS90MDZ4C,15,0,15093,Vignette-InfoEmployment,FL_13,tutorial-highrelevance,,4
4/24/2022 22:40,4/24/2022 22:46,IP Address,75.15.157.104,100,321,TRUE,4/24/2022 22:46,R_1hWPRLLRJs48Xgn,,,,,34.0915,-118.1307,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,0,0,52.425,0,5.786,68.489,69.645,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,9 months,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,6,3,7,Female,40 to 49,some graduate school attended or higher,"$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3E87N7X0YQY1D,14,0,66050,Vignette-MeritEmployment,FL_13,tutorial-highrelevance,,4
4/24/2022 22:44,4/24/2022 22:49,IP Address,24.214.138.39,100,304,TRUE,4/24/2022 22:49,R_pLuLSVW6Uc2fzjP,,,,,32.5304,-84.9316,anonymous,ZH-S,I agree,,,,,,At least 20% but below 40% of managers,,,,,53.971,114.946,115.922,31,Building tunnels in the soil,Help them grip the ground,Birdfeed,Ring shaped parts that bend and stretch,Dirt,More than 100,2 years,To create walls for the tunnels they dig,Weeks to months,Through their nose,Warm and wet,Via infrared,Casings,"Rats, fish, hawks and spiders",1/3 its own body weight,0,0,56.658,0,,,,,,,,,8,8,6,5,5,Male,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1DG4BG7L2F9I6,9,0,69815,Vignette-InfoEmployment,FL_13,tutorial-lowrelevance,,4
4/24/2022 22:33,4/24/2022 22:52,IP Address,72.189.169.17,100,1111,TRUE,4/24/2022 22:52,R_26kxA36JkYa7Fyt,,,,,28.0318,-80.5958,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,3.768,168.595,181.648,17,,,,,,,,,,,,,,,,,,,,,,,,7.218,46.538,47.446,10,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,10,10,10,2,8,Female,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",I do not vote,,The amount of inequality in society is somewhat unacceptable.,No (please specify your native language),Arabic ,Yes,A8U2ZS1W67N0H,0,4,45760,Vignette-RandomOpportunity,FL_14,,test-short,4
4/24/2022 22:52,4/24/2022 22:59,IP Address,107.13.50.212,100,376,TRUE,4/24/2022 22:59,R_w4v72IxwccFXvIB,,,,,35.8123,-78.5469,anonymous,ZH-S,I agree,,,,,At least 80% of managers,,2.825,61.832,71.783,20,2.132,127.941,129.061,32,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,9,8,8,10,Female,40 to 49,some graduate school attended or higher,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2G0X9JBQ0XCUR,15,0,24134,Vignette-InfoOpportunity,FL_14,,test-long,4
4/24/2022 22:53,4/24/2022 23:01,IP Address,104.137.97.107,100,497,TRUE,4/24/2022 23:01,R_234voT3FpWt6cn7,,,,,30.6156,-87.3211,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,,2.737,37.058,51.426,5,3.941,168.507,169.389,44,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Micro-organisms,More than 20,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,8,8,6,7,Male,30 to 39,"some college education, or 2 year college degree","$70,001 to $100,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A15KU3ESC8Q7RM,13,0,81805,Vignette-RandomOpportunity,FL_14,,test-long,4
4/24/2022 22:56,4/24/2022 23:03,IP Address,67.161.110.179,100,457,TRUE,4/24/2022 23:03,R_UylZIg1Z8JJgtwt,,,,,45.4804,-122.5891,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,52.648,52.648,63.486,1,6.501,95.263,97.069,38,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Earthworms do not sense light but rely on sonar,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,10,10,8,7,10,Female,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A6TA4KG08H6T0,14,0,19140,Vignette-RandomEmployment,FL_13,tutorial-highrelevance,,4
4/24/2022 22:58,4/24/2022 23:04,IP Address,104.2.43.16,100,313,TRUE,4/24/2022 23:04,R_1eE5lqDWQY81JnD,,,,,36.5978,-121.6756,anonymous,ZH-S,I agree,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,1.559,51.874,65.635,4,,,,,,,,,,,,,,,,,,,,,,,,3.258,42.997,43.593,8,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,8,8,5,3,3,Female,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2FGABVHXMMS5T,0,4,39610,Vignette-MeritOpportunity,FL_14,,test-short,4
4/24/2022 22:15,4/24/2022 23:13,IP Address,134.215.102.37,100,3471,TRUE,4/24/2022 23:13,R_2QQD2jZuKIN6zpZ,,,,,30.7968,-81.7051,anonymous,ZH-S,I agree,,,,,At least 40% but below 60% of managers,,2.497,93.349,94.542,2,,,,,,,,,,,,,,,,,,,,,,,,6.222,22.781,25.012,4,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,10,10,10,5,10,Male,30 to 39,graduated from a 4 year college,"$130,001 to $170,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,AT8WD9ENVE1J6,0,4,17670,Vignette-InfoOpportunity,FL_14,,test-short,4
4/24/2022 23:06,4/24/2022 23:16,IP Address,24.3.204.51,100,573,TRUE,4/24/2022 23:16,R_RxGLOF3frLByjU5,,,,,39.9122,-80.7295,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,,7.251,135.596,138.101,31,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 50,2 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Earthworms do not sense light but rely on sonar,Earthworm feces,"Moles, rats, fish and toads",1/3 its own body weight,13.1,55.127,59.476,6,,,,,,,,,5,8,1,1,8,Female,30 to 39,"some college education, or 2 year college degree","$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AQ1ZYQEFGDXSL,11,0,12220,Vignette-RandomEmployment,FL_13,tutorial-lowrelevance,,4
4/24/2022 23:07,4/24/2022 23:21,IP Address,174.104.47.249,100,873,TRUE,4/24/2022 23:21,R_ZdwlzaP8AWDGN3z,,,,,42.0753,-80.0671,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $0 and Bill is awarded a bonus of $600,,,,,,,,,134.032,373.644,374.486,18,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Moss or other plants,More than 100,9 months,To create walls for the tunnels they dig,The better part of a year,Through their bristles,Underwater,Earthworms do not sense light but rely on sonar,Castings,"Rats, fish, hawks and spiders",1/10 its own body weight,0,0,300.051,0,,,,,,,,,8,4,3,6,4,Female,40 to 49,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A4XYCIUGXRTFY,7,0,47220,Vignette-RandomOpportunity,FL_13,tutorial-lowrelevance,,4
4/24/2022 23:21,4/24/2022 23:25,IP Address,98.198.118.64,100,238,TRUE,4/24/2022 23:25,R_3NWKLRDcABfj7Lm,,,,,29.6277,-95.579,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,0,0,4.051,0,3.117,87.482,88.603,21,Building tunnels in the soil,Help them grip the ground,Insect repellent,Ring shaped parts that bend and stretch,Micro-organisms,More than 20,2 years,To create walls for the tunnels they dig,Weeks to months,Through their bristles,Warm and wet,Earthworms do not sense light but rely on sonar,Casings,"Rats, toads, humans and gophers",1/3 its own body weight,,,,,,,,,,,,,5,5,10,1,3,Female,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Other (please specify),Independent Conservative,The amount of inequality in society is moderately reasonable.,Yes,,Yes,ASIET2HLQXZTX,7,0,62070,Vignette-MeritEmployment,FL_13,tutorial-highrelevance,,4
